2025-02-09 10:45:24,511 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:45:25,376 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:45:25,391 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:45:25,391 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:45:26,240 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:45:26,258 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:45:26,258 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:45:26,850 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:45:26,875 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:45:26,876 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:45:27,694 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:45:27,716 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:45:27,716 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:45:28,769 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:45:28,772 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:45:28,772 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:45:30,791 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:45:30,933 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:45:30,933 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:45:31,773 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:45:31,903 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:45:31,903 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:45:34,153 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:45:34,155 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:45:34,156 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:45:36,528 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:46:29,088 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:46:29,088 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:46:33,466 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:46:33,478 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:46:33,478 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:46:35,064 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:46:35,078 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:46:35,078 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:46:36,654 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:46:36,686 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:46:36,686 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:46:38,823 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:46:38,850 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:46:38,850 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:46:42,147 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:46:42,167 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:46:42,167 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:46:43,688 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:46:43,710 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:46:43,710 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:46:44,723 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:46:44,745 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:46:44,746 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:46:47,608 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:46:47,610 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
